type_id,name,group_id,race_id,market_group_id
31876,Caldari Navy Wasp,100,1,839
31878,Caldari Navy Warden,100,1,911
31880,Federation Navy Hobgoblin,100,8,837
31882,Federation Navy Hammerhead,100,8,838
31884,Federation Navy Ogre,100,8,839
31886,Federation Navy Garde,100,8,911
31888,Republic Fleet Warrior,100,2,837
31890,Republic Fleet Valkyrie,100,2,838
31892,Republic Fleet Berserker,100,2,839
31894,Republic Fleet Bouncer,100,2,911
31896,Imperial Navy 100mm Steel Plates,329,4,1672
31898,Federation Navy 100mm Steel Plates,329,4,1672
31900,Imperial Navy 1600mm Steel Plates,329,4,1676
31902,Federation Navy 1600mm Steel Plates,329,8,1676
31904,Imperial Navy 200mm Steel Plates,329,4,1673
31906,Federation Navy 200mm Steel Plates,329,4,1673
31908,Imperial Navy 400mm Steel Plates,329,4,1674
31910,Federation Navy 400mm Steel Plates,329,4,1674
31916,Imperial Navy 800mm Steel Plates,329,4,1675
31918,Federation Navy 800mm Steel Plates,329,4,1675
31922,Caldari Navy Small Shield Extender,38,,605
31924,Republic Fleet Small Shield Extender,38,,605
31926,Caldari Navy Medium Shield Extender,38,,606
31928,Republic Fleet Medium Shield Extender,38,,606
31930,Caldari Navy Large Shield Extender,38,,608
31932,Republic Fleet Large Shield Extender,38,,608
31936,Navy Micro Auxiliary Power Core,339,,660
31942,Federation Navy Omnidirectional Tracking Link,646,,938
31944,Republic Fleet Target Painter,379,,757
31946,Imperial Navy Large Remote Capacitor Transmitter,67,,697
31948,Imperial Navy Medium Remote Capacitor Transmitter,67,,696
31950,Imperial Navy Small Remote Capacitor Transmitter,67,,695
31952,Caldari Navy Power Diagnostic System,766,,658
31954,High-grade Grail Alpha,300,,618
31955,High-grade Grail Beta,300,,619
31956,High-grade Grail Delta,300,,621
31957,High-grade Grail Epsilon,300,,622
31958,High-grade Grail Gamma,300,,620
31959,High-grade Grail Omega,300,,1506
31962,High-grade Talon Alpha,300,,618
31963,High-grade Talon Beta,300,,619
31964,High-grade Talon Delta,300,,621
31965,High-grade Talon Epsilon,300,,622
31966,High-grade Talon Gamma,300,,620
31967,High-grade Talon Omega,300,,1506
31968,High-grade Spur Alpha,300,,618
31969,High-grade Spur Beta,300,,619
31970,High-grade Spur Delta,300,,621
31971,High-grade Spur Epsilon,300,,622
31972,High-grade Spur Gamma,300,,620
31973,High-grade Spur Omega,300,,1506
31974,High-grade Jackal Alpha,300,,618
31975,High-grade Jackal Beta,300,,619
31976,High-grade Jackal Delta,300,,621
31977,High-grade Jackal Epsilon,300,,622
31978,High-grade Jackal Gamma,300,,620
31979,High-grade Jackal Omega,300,,1506
31982,Navy Cap Booster 100,87,,139
31990,Navy Cap Booster 150,87,,139
31998,Navy Cap Booster 200,87,,139
32006,Navy Cap Booster 400,87,,139
32014,Navy Cap Booster 800,87,,139
32025,Small Drone Control Range Augmentor I,778,,1213
32026,Small Drone Control Range Augmentor I Blueprint,787,,1243
32027,Medium Drone Control Range Augmentor I,778,,1214
32028,Medium Drone Control Range Augmentor I Blueprint,787,,1244
32029,Small Drone Control Range Augmentor II,778,,1213
32031,Medium Drone Control Range Augmentor II,778,,1214
32033,Small Drone Durability Enhancer I,778,,1213
32034,Small Drone Durability Enhancer I Blueprint,787,,1243
32035,Medium Drone Durability Enhancer I,778,,1214
32036,Medium Drone Durability Enhancer I Blueprint,787,,1244
32037,Small Drone Durability Enhancer II,778,,1213
32039,Medium Drone Durability Enhancer II,778,,1214
32041,Small Drone Mining Augmentor I,778,,1213
32042,Small Drone Mining Augmentor I Blueprint,787,,1243
32043,Medium Drone Mining Augmentor I,778,,1214
32044,Medium Drone Mining Augmentor I Blueprint,787,,1244
32045,Small Drone Mining Augmentor II,778,,1213
32047,Medium Drone Mining Augmentor II,778,,1214
32049,Small Drone Repair Augmentor I,778,,1213
32050,Small Drone Repair Augmentor I Blueprint,787,,1243
32051,Medium Drone Repair Augmentor I,778,,1214
32052,Medium Drone Repair Augmentor I Blueprint,787,,1244
32053,Small Drone Repair Augmentor II,778,,1213
32055,Medium Drone Repair Augmentor II,778,,1214
32057,Small Drone Speed Augmentor I,778,,1213
32058,Small Drone Speed Augmentor I Blueprint,787,,1243
32059,Medium Drone Speed Augmentor I,778,,1214
32060,Medium Drone Speed Augmentor I Blueprint,787,,1244
32061,Small Drone Speed Augmentor II,778,,1213
32063,Medium Drone Speed Augmentor II,778,,1214
32069,Small Drone Scope Chip I,778,,1213
32070,Small Drone Scope Chip I Blueprint,787,,1243
32071,Medium Drone Scope Chip I,778,,1214
32072,Medium Drone Scope Chip I Blueprint,787,,1244
32073,Small Drone Scope Chip II,778,,1213
32075,Medium Drone Scope Chip II,778,,1214
32081,Small Sentry Damage Augmentor I,778,,1213
32082,Small Sentry Damage Augmentor I Blueprint,787,,1243
32083,Medium Sentry Damage Augmentor I,778,,1214
32084,Medium Sentry Damage Augmentor I Blueprint,787,,1244
32085,Small Sentry Damage Augmentor II,778,,1213
32087,Medium Sentry Damage Augmentor II,778,,1214
32089,Small Stasis Drone Augmentor I,778,,1213
32090,Small Stasis Drone Augmentor I Blueprint,787,,1243
32091,Medium Stasis Drone Augmentor I,778,,1214
32092,Medium Stasis Drone Augmentor I Blueprint,787,,1244
32093,Small Stasis Drone Augmentor II,778,,1213
32095,Medium Stasis Drone Augmentor II,778,,1214
32099,Olfei Medallion,314,,754
32101,Low-grade Grail Alpha,300,,618
32102,Low-grade Grail Beta,300,,619
32103,Low-grade Grail Delta,300,,621
32104,Low-grade Grail Epsilon,300,,622
32105,Low-grade Grail Gamma,300,,620
32107,Low-grade Spur Alpha,300,,618
32108,Low-grade Spur Beta,300,,619
32109,Low-grade Spur Delta,300,,621
32110,Low-grade Spur Epsilon,300,,622
32111,Low-grade Spur Gamma,300,,620
32112,Low-grade Talon Alpha,300,,618
32113,Low-grade Talon Beta,300,,619
32114,Low-grade Talon Delta,300,,621
32115,Low-grade Talon Epsilon,300,,622
32116,Low-grade Talon Gamma,300,,620
32117,Low-grade Jackal Alpha,300,,618
32118,Low-grade Jackal Beta,300,,619
32119,Low-grade Jackal Delta,300,,621
32120,Low-grade Jackal Epsilon,300,,622
32121,Low-grade Jackal Gamma,300,,620
32122,Low-grade Grail Omega,300,,1506
32123,Low-grade Jackal Omega,300,,1506
32124,Low-grade Spur Omega,300,,1506
32125,Low-grade Talon Omega,300,,1506
32207,Freki,324,2,1623
32209,Mimir,358,2,1621
32226,Territorial Claim Unit,1003,,1273
32245,Hyasyoda Research Laboratory,413,,933
32246,RSS Core Scanner Probe,479,,1199
32248,Nugoehuvi Synth Blue Pill Booster,303,,2491
32254,Imperial Navy Modified 'Noble' Implant,738,,1518
32255,Sansha Modified 'Gnome' Implant,749,,1481
32260,Syndicate Cloaking Device,330,,675
32262,Black Eagle Drone Link Augmentor,647,,938
32305,Armageddon Navy Issue,27,4,1379
32307,Dominix Navy Issue,27,8,1379
32309,Scorpion Navy Issue,27,1,1379
32311,Typhoon Fleet Issue,27,2,1379
32325,Cyclops I,1653,8,1310
32326,Cyclops I Blueprint,1145,,1313
32339,Heavy Fighters,273,,366
32340,Malleus I,1653,4,1310
32341,Malleus I Blueprint,1145,,1313
32342,Tyrfing I,1653,2,1310
32343,Tyrfing I Blueprint,1145,,1313
32344,Mantis I,1653,1,1310
32345,Mantis I Blueprint,1145,,1313
32414,Domination Target Painter,379,,757
32422,Advanced Logistics Network,1016,,1282
32435,XL Cruise Missiles,256,4,373
32436,Scourge XL Cruise Missile,1019,,1287
32437,Scourge XL Cruise Missile Blueprint,166,,1286
32438,Nova XL Cruise Missile,1019,,1287
32439,Nova XL Cruise Missile Blueprint,166,,1286
32440,Inferno XL Cruise Missile,1019,,1287
32441,Inferno XL Cruise Missile Blueprint,166,,1286
32442,Mjolnir XL Cruise Missile,1019,,1287
32443,Mjolnir XL Cruise Missile Blueprint,166,,1286
32444,XL Cruise Missile Launcher I,1674,,777
32445,XL Cruise Missile Launcher I Blueprint,136,,340
32458,Infrastructure Hub,1012,4,1275
32459,Civilian Warp Disruptor,52,,1935
32772,Medium Ancillary Shield Booster,1156,,610
32774,Small Ancillary Shield Booster,1156,,609
32780,X-Large Ancillary Shield Booster,1156,,612
32782,Defender Missile I,88,,116
32783,Defender Missile I Blueprint,170,,316
32787,Salvage Drone I,1159,,1646
32788,Cambion,324,1,1623
32790,Etana,832,1,1624
32792,100 Aurum Token,943,,1427
32793,500 Aurum Token,943,,1427
32797,Resistance Phasing,1216,,368
32809,Ammatar Navy Thermal Coating,98,,1665
32811,Miasmos Amastris Edition,28,8,1614
32817,Medium Mercoxit Mining Crystal Optimization I,1232,,1783
32818,Medium Mercoxit Mining Crystal Optimization I Blueprint,787,,1799
32819,Medium Ice Harvester Accelerator I,1232,,1783
32820,Medium Ice Harvester Accelerator I Blueprint,787,,1799
32821,Unrefined Vanadium Hafnite,428,,500
32822,Unrefined Platinum Technite,428,,500
32823,Unrefined Solerium,428,,500
32824,Unrefined Caesarium Cadmide,428,,500
32825,Unrefined Hexite,428,,500
32826,Unrefined Rolled Tungsten Alloy,428,,500
32827,Unrefined Titanium Chromide,428,,500
32828,Unrefined Fernite Alloy,428,,500
32829,Unrefined Crystallite Alloy,428,,500
32839,Quest Survey Probe I Blueprint,1160,,1521
32853,"SPZ-3 \Torch\"" Laser Sight Combat Ocular Enhancer (right/black)""",1083,,1408
32854,Discovery Survey Probe I Blueprint,1160,,1521
32855,Gaze Survey Probe I Blueprint,1160,,1521
32858,Station Container Blueprint,1162,,1008
32859,Small Standard Container Blueprint,1162,,1008
32860,Medium Standard Container Blueprint,1162,,1008
32861,Large Standard Container Blueprint,1162,,1008
32862,Giant Freight Container Blueprint,1162,,1008
32863,Giant Secure Container Blueprint,1162,,1008
32864,Huge Secure Container Blueprint,1162,,1008
32865,Large Secure Container Blueprint,1162,,1008
32866,Medium Secure Container Blueprint,1162,,1008
32867,Small Secure Container Blueprint,1162,,1008
32868,Small Audit Log Secure Container Blueprint,1162,,1008
32869,Medium Audit Log Secure Container Blueprint,1162,,1008
32870,Large Audit Log Secure Container Blueprint,1162,,1008
32871,Station Vault Container Blueprint,1162,,1008
32872,Algos,420,8,467
32873,Algos Blueprint,487,,585
32874,Dragoon,420,4,465
32875,Dragoon Blueprint,487,,583
32876,Corax,420,1,466
32877,Corax Blueprint,487,,584
32878,Talwar,420,2,468
32879,Talwar Blueprint,487,,586
32880,Venture,25,128,1616
32881,Venture Blueprint,105,,1617
32918,Mining Frigate,257,,377
32919,Unit D-34343's Modified Drone Damage Amplifier,645,,938
32921,Unit F-435454's Modified Drone Damage Amplifier,645,,938
32923,Unit P-343554's Modified Drone Damage Amplifier,645,,938
32925,Unit W-634's Modified Drone Damage Amplifier,645,,938
32927,Unit D-34343's Modified Drone Link Augmentor,647,,938
32929,Unit F-435454's Modified Drone Link Augmentor,647,,938
32931,Unit P-343554's Modified Drone Link Augmentor,647,,938
32933,Unit W-634's Modified Drone Link Augmentor,647,,938
32935,Unit D-34343's Modified Omnidirectional Tracking Link,646,,938
32937,Unit F-435454's Modified Omnidirectional Tracking Link,646,,938
32939,Unit P-343554's Modified Omnidirectional Tracking Link,646,,938
32941,Unit W-634's Modified Omnidirectional Tracking Link,646,,938
32943,Unit D-34343's Modified Drone Navigation Computer,644,,938
32945,Unit F-435454's Modified Drone Navigation Computer,644,,938
32947,Unit P-343554's Modified Drone Navigation Computer,644,,938
32949,Unit W-634's Modified Drone Navigation Computer,644,,938
32951,Unit D-34343's Modified Fighter Support Unit,407,,938
32953,Unit F-435454's Modified Fighter Support Unit,407,,938
32955,Unit P-343554's Modified Fighter Support Unit,407,,938
32957,Unit W-634's Modified Fighter Support Unit,407,,938
32982,Salvage Drone I Blueprint,1190,,1643
32993,Sodium Firework CXIV,500,,1663
32994,Barium Firework CXIV,500,,1663
32995,Copper Firework CXIV,500,,1663
32999,Magnetometric Sensor Compensation,1213,,1748
33000,Gravimetric Sensor Compensation,1213,,1748
33001,Ladar Sensor Compensation,1213,,1748
33002,Radar Sensor Compensation,1213,,1748
33003,Enormous Freight Container,649,,1653
33004,Enormous Freight Container Blueprint,1162,,1008
33005,Huge Freight Container,649,,1653
33006,Huge Freight Container Blueprint,1162,,1008
33007,Large Freight Container,649,,1653
33008,Large Freight Container Blueprint,1162,,1008
33009,Medium Freight Container,649,,1653
33010,Medium Freight Container Blueprint,1162,,1008
33011,Small Freight Container,649,,1653
33012,Small Freight Container Blueprint,1162,,1008
33015,The Mini Monolith,1194,,1661
33016,A Handful of Tiny Stars,1194,,1661
33017,Deactivated Station Key Pass,1194,,1661
33018,Ship Fitting Guide,1194,,1661
33019,Scotty the Docking Manager's Clone,1194,,1661
33020,A Big Red Button,1194,,1661
33021,Unit of Lag,1194,,1661
33022,Postcard From Poitot,1194,,1661
33023,A Tank of Honor,1194,,1661
33024,Animal Medical Expert,1194,,1661
33025,Military Experts and You,1194,,1661
33026,Rules of Engagement,1194,,1661
33027,"Little Helper, Female",1194,,1661
33028,"Little Helper, Male",1194,,1661
33029,Replica Gallente Cruiser,1194,,1661
33030,Model of a Fighter,1194,,1661
33031,NEO YC 114: Team Ineluctable,1195,,1813
33032,NEO YC 114: Raiden. 58th Squadron,1195,,1813
33033,NEO YC 114: Last Huzzah,1195,,1813
33034,NEO YC 114: Why Dash,1195,,1813
33035,NEO YC 114: RONIN and pixies,1195,,1813
33036,NEO YC 114: Expendables,1195,,1813
33037,NEO YC 114: The HUNS,1195,,1813
33038,NEO YC 114: Tinkerhell and Alts,1195,,1813
33039,NEO YC 114: Tengu Terror,1195,,1813
33040,NEO YC 114: Oxygen Isonopes,1195,,1813
33041,NEO YC 114: Africa's Finest,1195,,1813
33042,NEO YC 114: Something Else,1195,,1813
33043,NEO YC 114: The Exiled Gaming,1195,,1813
33044,NEO YC 114: Perihelion Beryllium Duralumin,1195,,1813
33045,NEO YC 114: Goggle Wearing Internet Crime Fighters,1195,,1813
33046,NEO YC 114: ISN - Incursion Shiny Network,1195,,1813
33047,NEO YC 114: Baaaramu,1195,,1813
33048,NEO YC 114: Asine Hitama's team,1195,,1813
33049,NEO YC 114: EFS,1195,,1813
33050,NEO YC 114: Much Crying Old Experts,1195,,1813
33051,NEO YC 114: DeepWater,1195,,1813
33052,NEO YC 114: Blue Ballers,1195,,1813
33053,NEO YC 114: The Gentlemen Renegades,1195,,1813
33054,NEO YC 114: Guiding Hand Social Club,1195,,1813
33055,NEO YC 114: XXXMity,1195,,1813
33056,NEO YC 114: My Little Nulli,1195,,1813
33057,NEO YC 114: 8 CAS,1195,,1813
33058,Concordokken,1194,,1661
33059,Shuttle Piloting For Dummies,1194,,1661
33060,*Sneaks in a classic*,1194,,1661
33061,Public Portrait: How To,1194,,1661
33062,Men's 'Red Star' T-shirt,1089,,1398
33063,Women's 'Red Star' T-shirt,1089,,1406
33064,Boots.ini,1091,,1662
33065,Donut Holder,1194,,1661
33066,New Eden Soundbox,1194,,1661
33067,Deactivated Station Key Pass Blueprint,1197,,1664
33076,Small Ancillary Armor Repairer,1199,,1049
33078,Armor Layering,1210,,1745
33079,Hematos,237,4,2702
33081,Taipan,237,1,2702
33083,Violator,237,8,2702
33091,Amarr Destroyer,257,4,377
33092,Caldari Destroyer,257,1,377
33093,Gallente Destroyer,257,8,377
33094,Minmatar Destroyer,257,2,377
33095,Amarr Battlecruiser,257,4,377
33096,Caldari Battlecruiser,257,1,377
33097,Gallente Battlecruiser,257,8,377
33098,Minmatar Battlecruiser,257,2,377
33101,Medium Ancillary Armor Repairer,1199,,1050
33103,Large Ancillary Armor Repairer,1199,,1051
33107,Men's 'Quafe' T-shirt YC 115,1089,4,1398
33109,Women's 'Quafe' T-shirt YC 115,1089,4,1406
33138,Clone Soldier Trainer Tag,1206,,1700
33139,Clone Soldier Recruiter Tag,1206,,1700
33140,Clone Soldier Transporter Tag,1206,,1700
33141,Clone Soldier Negotiator Tag,1206,,1700
33149,Personal Hangar Array,1212,,1702
33150,Personal Hangar Array Blueprint,1048,,1701
33151,Brutix Navy Issue,419,8,1704
33153,Drake Navy Issue,419,1,1704
33155,Harbinger Navy Issue,419,4,1704
33157,Hurricane Fleet Issue,419,2,1704
33176,Scan Acquisition Array I,1238,,1709
33177,Scan Acquisition Array I Blueprint,1239,,1707
33178,Scan Pinpointing Array I,1223,,1709
33179,Scan Pinpointing Array I Blueprint,1224,,1707
33180,Scan Rangefinding Array I,1223,,1709
33181,Scan Rangefinding Array I Blueprint,1224,,1707
33195,Spatial Attunement Unit,334,,1147
33197,Scan Acquisition Array II,1238,,1709
33199,Scan Pinpointing Array II,1223,,1709
33201,Scan Rangefinding Array II,1223,,1709
33213,A Piece of Steve,1194,,1661
33214,Band of Brothers Director Access Key,1194,,1661
33215,Press pass to Prometheus Station opening,1194,,1661
33217,Lost reminder to pay sov bill,1194,,1661
33218,Assassination Contract: Mirial,1194,,1661
33219,Premier ticket for: The last G campaign,1194,,1661
33220,Premier ticket for: Clear Skies,1194,,1661
33221,Premier ticket for: Day of Darkness,1194,,1661
33223,Alliance Tournament I: Band of Brothers,1225,,1812
33224,Alliance Tournament II: Band of Brothers,1225,,1812
33225,Alliance Tournament III: Band of Brothers,1225,,1812
33226,Alliance Tournament III: Cult of War,1225,,1812
33227,Alliance Tournament IV: HUN Reloaded,1225,,1812
33228,Alliance Tournament IV: Star Fraction,1225,,1812
33229,Alliance Tournament V: Ev0ke,1225,,1812
33230,Alliance Tournament VI: Pandemic Legion,1225,,1812
33231,Alliance Tournament VII: Pandemic Legion,1225,,1812
33232,Alliance Tournament VIII: Pandemic Legion,1225,,1812
33270,Survey Probe Launcher I,1226,,1717
33271,Survey Probe Launcher I Blueprint,1227,,1716
33272,Survey Probe Launcher II,1226,,1717
33277,Capital Drone Control Range Augmentor I,778,,1739
33278,Capital Drone Control Range Augmentor I Blueprint,787,,1721
33279,Capital Drone Control Range Augmentor II,778,,1739
33281,Capital Drone Durability Enhancer I,778,,1739
33282,Capital Drone Durability Enhancer I Blueprint,787,,1721
33283,Capital Drone Durability Enhancer II,778,,1739
33285,Capital Drone Mining Augmentor I,778,,1739
33286,Capital Drone Mining Augmentor I Blueprint,787,,1721
33287,Capital Drone Mining Augmentor II,778,,1739
33289,Capital Drone Repair Augmentor I,778,,1739
33290,Capital Drone Repair Augmentor I Blueprint,787,,1721
33291,Capital Drone Repair Augmentor II,778,,1739
33293,Capital Drone Scope Chip I,778,,1739
33294,Capital Drone Scope Chip I Blueprint,787,,1721
33295,Capital Drone Scope Chip II,778,,1739
33297,Capital Drone Speed Augmentor I,778,,1739
33298,Capital Drone Speed Augmentor II,778,,1739
33299,Capital Drone Speed Augmentor I Blueprint,787,,1721
33301,Capital Hydraulic Bay Thrusters II,779,,1733
33303,Capital Processor Overclocking Unit I,781,,1736
33304,Capital Processor Overclocking Unit I Blueprint,787,,1724
33305,Capital Processor Overclocking Unit II,781,,1736
33307,Capital Sentry Damage Augmentor I,778,,1739
33308,Capital Sentry Damage Augmentor I Blueprint,787,,1721
33309,Capital Sentry Damage Augmentor II,778,,1739
33311,Capital Stasis Drone Augmentor I,778,,1739
33312,Capital Stasis Drone Augmentor I Blueprint,787,,1721
33313,Capital Stasis Drone Augmentor II,778,,1739
33329,Genolution 'Auroral' AU-79,1730,16,1814
33330,Navy Cap Booster 25,87,,139
33332,Navy Cap Booster 50,87,,139
33334,Navy Cap Booster 75,87,,139
33336,Thulium Hafnite,428,,500
33337,Promethium Mercurite,428,,500
33338,Unrefined Promethium Mercurite,428,,500
33339,Unrefined Thulium Hafnite,428,,500
33359,Photonic Metamaterials,429,,499
33360,Terahertz Metamaterials,429,,499
33361,Plasmonic Metamaterials,429,,499
33362,Nonlinear Metamaterials,429,,499
33373,Alliance Tournament IX: HYDRA RELOADED and 0utbreak,1225,,1812
33374,Alliance Tournament X: Verge of Collapse,1225,,1812
33377,Sleeve - 'Drone' (left),1084,,1822
33378,Sleeve - 'Wreckage' (left),1084,,1822
33379,Sleeve - 'Prototype' (left),1084,,1822
33380,Sleeve - 'Nature' (left),1084,,1822
33381,Sleeve - 'Drone' (right),1084,,1822
33382,Sleeve - 'Wreckage' (right),1084,,1822
33383,Sleeve - 'Prototype' (right),1084,,1822
33384,Sleeve - 'Nature' (right),1084,,1822
33385,Alliance Tournament I: KAOS Empire,1225,,1812
33386,Alliance Tournament III: Interstellar Alcohol Conglomerate,1225,,1812
33387,Alliance Tournament IV: Pandemic Legion,1225,,1812
33388,Alliance Tournament V: Triumvirate,1225,,1812
33389,Alliance Tournament VIII: HYDRA RELOADED,1225,,1812
33390,Alliance Tournament VI: R.U.R.,1225,,1812
33391,Alliance Tournament IX: Darkside.,1225,,1812
33392,Alliance Tournament X: HUN Reloaded,1225,,1812
33393,Genolution Core Augmentation CA-3,1730,,620
33394,Genolution Core Augmentation CA-4,1730,,619
33395,Moracha,833,2,1837
33397,Chremoas,830,2,1838
33399,Infomorph Synchronizing,1220,,1746
33400,Bastion Module I,515,,801
33401,Bastion Module I Blueprint,516,,343
33403,Imperial Navy Command Mindlink,744,4,1505
33404,Federation Navy Command Mindlink,744,8,1505
33405,Republic Fleet Command Mindlink,744,2,1505
33406,Caldari Navy Command Mindlink,744,1,1505
33407,Advanced Infomorph Psychology,1220,4,1746
33440,'Arbalest' Rapid Heavy Missile Launcher I,1245,,1827
33441,'Limos' Rapid Heavy Missile Launcher I,1245,,1827
33442,'Malkuth' Rapid Heavy Missile Launcher I,1245,,1827
33446,Caldari Navy Rapid Heavy Missile Launcher,1245,,1827
33448,Rapid Heavy Missile Launcher I,1245,,1827
33449,Rapid Heavy Missile Launcher I Blueprint,136,,340
33450,Rapid Heavy Missile Launcher II,1245,,1827
33452,Domination Rapid Heavy Missile Launcher,1245,,1827
33453,Dread Guristas Rapid Heavy Missile Launcher,1245,,1827
33454,Estamel's Modified Rapid Heavy Missile Launcher,1245,,1827
33455,Gotan's Modified Rapid Heavy Missile Launcher,1245,,1827
33456,Hakim's Modified Rapid Heavy Missile Launcher,1245,,1827
33457,Kaikka's Modified Rapid Heavy Missile Launcher,1245,,1827
33458,Mizuro's Modified Rapid Heavy Missile Launcher,1245,,1827
33459,Republic Fleet Rapid Heavy Missile Launcher,1245,,1827
33461,Shaqil's Modified Rapid Heavy Missile Launcher,1245,,1827
33462,Thon's Modified Rapid Heavy Missile Launcher,1245,,1827
33463,Tobias' Modified Rapid Heavy Missile Launcher,1245,,1827
33464,True Sansha Rapid Heavy Missile Launcher,1245,,1827
33465,Vepas' Modified Rapid Heavy Missile Launcher,1245,,1827
33466,YO-5000 Rapid Heavy Missile Launcher,1245,,1827
33467,Customs Code Expertise,274,,378
33468,Astero,25,8,1365
33470,Stratios,26,8,1371
33472,Nestor,27,8,1380
33474,Mobile Depot,1246,,1831
33475,Mobile Tractor Unit,1250,,1833
33476,Mobile Cynosural Inhibitor,1249,,1832
33477,Small Mobile Siphon Unit,1247,,1835
33487,Women's 'Luxury' T-shirt,1089,,1406
33488,Men's 'Luxury' T-shirt,1089,,1398
33513,Leopard,31,2,1618
33516,High-grade Ascendancy Alpha,300,,618
33517,Mobile Depot Blueprint,1269,,1828
33518,Mobile Cynosural Inhibitor Blueprint,1268,,1829
33519,Mobile Tractor Unit Blueprint,1270,,1830
33520,'Wetu' Mobile Depot,1246,,1831
33522,'Yurt' Mobile Depot,1246,,1831
33525,High-grade Ascendancy Beta,300,,619
33526,High-grade Ascendancy Delta,300,,621
33527,High-grade Ascendancy Epsilon,300,,622
33528,High-grade Ascendancy Gamma,300,,620
33529,High-grade Ascendancy Omega,300,,1506
33539,Shattered Villard Wheel,526,,20
33549,Women's 'Phanca' Cybernetic Arm (left),1271,,1836
33550,Women's 'Phanca' Cybernetic Arm (right),1271,,1836
33551,Men's 'Phanca' Cybernetic Arm (left),1271,,1836
33552,Men's 'Phanca' Cybernetic Arm (right),1271,,1836
33555,Mid-grade Ascendancy Alpha,300,,618
33557,Mid-grade Ascendancy Beta,300,,619
33559,Mid-grade Ascendancy Delta,300,,621
33561,Mid-grade Ascendancy Epsilon,300,,622
33563,Mid-grade Ascendancy Gamma,300,,620
33565,Mid-grade Ascendancy Omega,300,,1506
33569,Melted Snowball,976,,1663
33571,Sodium Firework,500,,1663
33572,Barium Firework,500,,1663
33573,Copper Firework,500,,1663
33575,"Hull Tanking, Elite",1194,,1661
33577,Covert Research Tools,314,,1840
33578,Men's 'Humanitarian' T-shirt YC 115,1089,,1398
33579,Women's 'Humanitarian' T-shirt YC 115,1089,,1406
33581,Small Mobile 'Hybrid' Siphon Unit,1247,,1835
33583,Small Mobile 'Rote' Siphon Unit,1247,,1835
33585,Defunct Amarr Encounter Surveillance System,1273,,1847
33589,Mobile Scan Inhibitor,1275,,1845
33590,Mobile Scan Inhibitor Blueprint,1293,,1843
33591,Mobile Micro Jump Unit,1276,,1844
33592,Mobile Micro Jump Unit Blueprint,1294,,1842
33595,Defunct Caldari Encounter Surveillance System,1273,,1847
33608,Defunct Gallente Encounter Surveillance System,1273,,1847
33610,Defunct Minmatar Encounter Surveillance System,1273,,1847
33618,Rogue Drone 46-X Nexus Chip,314,,738
33619,Rogue Drone 43-X Nexus Chip,314,,738
33620,Rogue Drone 42-X Nexus Chip,314,,738
33671,Heavy Hull Maintenance Bot I,640,,842
33672,Heavy Hull Maintenance Bot I Blueprint,1144,,1030
33673,Whiptail,831,1,1932
33675,Chameleon,833,1,1837
33681,Gecko,100,1,839
33697,Prospect,1283,128,1924
33699,Medium Drone Operation,273,,366
33700,'Packrat' Mobile Tractor Unit,1250,,1833
33702,'Magpie' Mobile Tractor Unit,1250,,1833
33704,Medium Hull Maintenance Bot I,640,,842
33705,Medium Hull Maintenance Bot I Blueprint,1144,,1030
33706,Light Hull Maintenance Bot I,640,,842
33707,Light Hull Maintenance Bot I Blueprint,1144,,1030
33708,Heavy Hull Maintenance Bot II,640,,842
33710,Medium Hull Maintenance Bot II,640,,842
33712,Light Hull Maintenance Bot II,640,,842
33714,Women's 'Mitral' Boots (black),1091,,1404
33715,Women's 'Sanctity' Dress (cream/gold),1088,,1405
33716,Women's 'Mitral' Boots (bronze),1091,,1404
33717,Women's 'Mitral' Boots (cream),1091,,1404
33718,Women's 'Mitral' Boots (dark blue),1091,,1404
33719,Women's 'Mitral' Boots (dark red),1091,,1404
33720,Women's 'Corsair' Heels (black),1091,,1404
33721,Women's 'Corsair' Heels (blue),1091,,1404
33722,Women's 'Corsair' Heels (brown),1091,,1404
33723,Women's 'Corsair' Heels (beige),1091,,1404
33724,Women's 'Corsair' Heels (gray),1091,,1404
33725,Women's 'Corsair' Heels (red),1091,,1404
33726,Women's 'Sanctity' Dress (black/gold),1088,,1405
33727,Women's 'Sanctity' Dress (brown/gold),1088,,1405
33728,Women's 'Sanctity' Dress (blue/silver),1088,,1405
33729,Women's 'Sanctity' Dress (green/gold),1088,,1405
33730,Women's 'Sanctity' Dress (red/gold),1088,,1405
33731,Women's 'Sanctity' Dress (olive/gold),1088,,1405
33732,Women's 'Sanctity' Dress (red/silver),1088,,1405
33733,Women's 'Rocket' Dress (glossy black),1088,,1405
33734,Women's 'Rocket' Dress (black),1088,,1405
33735,Women's 'Rocket' Dress (blue),1088,,1405
33736,Women's 'Rocket' Dress (copper),1088,,1405
33737,Women's 'Rocket' Dress (dark grey),1088,,1405
33738,Women's 'Rocket' Dress (metal),1088,,1405
33739,Women's 'Rocket' Dress (green),1088,,1405
33740,Women's 'Rocket' Dress (purple),1088,,1405
33741,Women's 'Rocket' Dress (red),1088,,1405
33742,Women's 'Rocket' Dress (white),1088,,1405
33743,Women's 'Rocket' Dress (dark teal),1088,,1405
33744,Women's 'Poise' Pants (glossy black),1090,,1403
33745,Women's 'Poise' Pants (black),1090,,1403
